,200,300,400,500,600
0,0.4536500202695078,0.6690742715522224,0.742450240337673,0.8666466587180904,0.9571419963332639
1,0.4064324517542026,0.6021067805019689,0.6720484582494686,0.7980727068324364,0.9039040569710656
2,0.3792132832760807,0.5405784002639675,0.661589504720198,0.7435775788607147,0.8710078855920024
3,0.30964837777826587,0.5172764798094739,0.609391334233085,0.7271386077422852,0.8263084245614447
4,0.28596522772736177,0.4902812845433909,0.565019355182932,0.666185889360642,0.8016663823706622
