,200,300,400,500,600
0,0.42910089544676183,0.6139222567786488,0.7684254613644169,0.893960735765973,0.9843700485190237
1,0.4181270106174325,0.59677837141434,0.7422080440785428,0.8664979692602314,0.9660196898315343
2,0.3528950650133536,0.5779233872303929,0.7321560500818206,0.8500246023775928,0.9519525411739018
3,0.32468560772858623,0.556304740128539,0.7039450883564283,0.8452358579567747,0.9251568418764926
4,0.2839769855370842,0.519551965903754,0.6796098296295486,0.7895160295154747,0.9145810715394228
