,200,300,400,500,600
0,0.42046775513902146,0.6204079562972467,0.7689066254544175,0.8873702108689011,0.9644754469263326
1,0.40332675014355807,0.5796492058851165,0.7124116176103482,0.8598103283853581,0.9201626620281236
2,0.2944840402723361,0.5437388577945333,0.6782919030844987,0.8134383736708664,0.9043486644352428
3,0.2519010388669758,0.46166652411658227,0.5833181877664195,0.7669648307273732,0.831881437533486
4,0.20941623648512278,0.42843896975878365,0.5720171321631304,0.6541533969212894,0.7906072978657754
