,200,300,400,500,600
0,0.40421190779520516,0.5882125011323344,0.743047728415573,0.8593576486984734,0.950200756147251
1,0.4138323903878896,0.5451384572933458,0.727777957555313,0.8275152583725104,0.8849496070464511
2,0.41650690111581684,0.5897232474063412,0.6531784321388869,0.8221753229710134,0.8960834884338975
3,0.35013183349754556,0.583381186066576,0.6747372133058769,0.7371778461761247,0.8900000639339906
4,0.2725907165991794,0.5872538238298202,0.675960541361339,0.723549067015659,0.8395393488195305
