,200,300,400,500,600
0,0.47532255271591667,0.6882512979815198,0.7723718238778284,0.8837881706919408,0.9567234366340479
1,0.39955743655037396,0.6369223571970039,0.7293428182797238,0.8508360278727704,0.939044202133587
2,0.3358149196487384,0.5816576566417446,0.6918992176421263,0.8118345526680086,0.8979043381900084
3,0.2235283025489893,0.47517547678442107,0.627069660436487,0.7569645241908649,0.8636964505700968
4,0.1678409602647712,0.3995587211228745,0.5726856923568449,0.7021243074453689,0.8118604539498986
