,200,300,400,500,600
0,0.4019248989876568,0.577217121783703,0.7444745873634349,0.8570860942873171,0.9339893663814477
1,0.41626403293413866,0.5595626065915039,0.7239975016950032,0.8475785388087876,0.8987496305725686
2,0.3528950650133536,0.5656291577485161,0.6405770681714766,0.8335226671598637,0.8595631693703887
3,0.32468560772858623,0.5521477154454801,0.6709996767753045,0.7364021039086429,0.9192201700171279
4,0.2839769855370842,0.519551965903754,0.6756326178777864,0.758181565566796,0.826335780075538
